"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Avg Daily Max Heat Index (F)
	"Rockingham County, NC"	"37157"	"2002"	"2002"	"Dec"	"12"	44.97	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2002"	"2002"			69.58	2920	90.69
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Jan"	"1"	40.74	248	Missing
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Feb"	"2"	46.31	224	Missing
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Mar"	"3"	61.31	248	Missing
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Apr"	"4"	66.77	240	Missing
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"May"	"5"	72.93	248	88.07
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Jun"	"6"	79.82	240	88.77
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Jul"	"7"	84.69	248	91.28
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Aug"	"8"	85.14	248	91.71
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Sep"	"9"	76.75	240	86.63
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Oct"	"10"	67.19	248	Missing
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Nov"	"11"	63.18	240	83.05
	"Rockingham County, NC"	"37157"	"2003"	"2003"	"Dec"	"12"	45.07	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2003"	"2003"			65.92	2920	90.23
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Jan"	"1"	43.06	248	Missing
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Feb"	"2"	46.83	232	Missing
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Mar"	"3"	58.98	248	Missing
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Apr"	"4"	67.56	240	81.89
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"May"	"5"	80.32	248	86.61
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Jun"	"6"	81.98	240	87.81
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Jul"	"7"	85.83	248	89.96
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Aug"	"8"	82.76	248	88.97
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Sep"	"9"	77.66	240	84.41
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Oct"	"10"	69.99	248	82.99
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Nov"	"11"	60.31	240	Missing
	"Rockingham County, NC"	"37157"	"2004"	"2004"	"Dec"	"12"	48.37	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2004"	"2004"			67.03	2928	87.83
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Jan"	"1"	48.56	248	Missing
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Feb"	"2"	50.59	224	Missing
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Mar"	"3"	54.97	248	Missing
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Apr"	"4"	66.88	240	79.90
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"May"	"5"	72.66	248	84.41
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Jun"	"6"	82.20	240	89.44
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Jul"	"7"	88.51	248	94.94
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Aug"	"8"	87.56	248	93.32
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Sep"	"9"	83.92	240	86.84
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Oct"	"10"	69.95	248	83.24
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Nov"	"11"	60.99	240	Missing
	"Rockingham County, NC"	"37157"	"2005"	"2005"	"Dec"	"12"	45.19	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2005"	"2005"			67.74	2920	90.90
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Jan"	"1"	54.90	248	Missing
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Feb"	"2"	48.66	224	Missing
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Mar"	"3"	58.70	248	82.17
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Apr"	"4"	72.39	240	82.00
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"May"	"5"	75.35	248	88.89
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Jun"	"6"	83.08	240	87.76
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Jul"	"7"	88.65	248	93.82
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Aug"	"8"	88.72	248	94.67
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Sep"	"9"	77.87	240	84.42
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Oct"	"10"	67.32	248	83.41
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Nov"	"11"	59.87	240	Missing
	"Rockingham County, NC"	"37157"	"2006"	"2006"	"Dec"	"12"	54.53	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2006"	"2006"			69.29	2920	90.07
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Jan"	"1"	50.31	248	Missing
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Feb"	"2"	42.93	224	Missing
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Mar"	"3"	63.24	248	82.93
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Apr"	"4"	65.73	240	81.47
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"May"	"5"	76.65	248	85.17
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Jun"	"6"	85.06	240	89.17
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Jul"	"7"	87.14	248	89.12
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Aug"	"8"	95.22	248	98.98
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Sep"	"9"	86.40	240	90.09
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Oct"	"10"	77.79	248	84.93
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Nov"	"11"	58.27	240	Missing
	"Rockingham County, NC"	"37157"	"2007"	"2007"	"Dec"	"12"	53.43	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2007"	"2007"			70.36	2920	90.23
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Jan"	"1"	45.43	248	Missing
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Feb"	"2"	53.55	232	Missing
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Mar"	"3"	60.31	248	Missing
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Apr"	"4"	67.56	240	81.42
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"May"	"5"	75.17	248	86.15
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Jun"	"6"	88.80	240	91.45
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Jul"	"7"	89.64	248	92.23
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Aug"	"8"	88.21	248	90.10
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Sep"	"9"	80.97	240	89.96
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Oct"	"10"	68.64	248	82.89
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Nov"	"11"	55.14	240	Missing
	"Rockingham County, NC"	"37157"	"2008"	"2008"	"Dec"	"12"	51.73	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2008"	"2008"			68.80	2928	90.45
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Jan"	"1"	44.31	248	Missing
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Feb"	"2"	50.55	224	Missing
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Mar"	"3"	56.72	248	Missing
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Apr"	"4"	68.54	240	84.23
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"May"	"5"	76.17	248	83.54
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Jun"	"6"	85.47	240	90.12
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Jul"	"7"	85.88	248	88.14
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Aug"	"8"	87.80	248	91.97
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Sep"	"9"	79.48	240	84.61
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Oct"	"10"	68.98	248	87.22
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Nov"	"11"	59.83	240	Missing
	"Rockingham County, NC"	"37157"	"2009"	"2009"	"Dec"	"12"	44.79	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2009"	"2009"			67.45	2920	88.65
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Jan"	"1"	41.55	248	Missing
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Feb"	"2"	39.88	224	Missing
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Mar"	"3"	58.87	248	Missing
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Apr"	"4"	71.48	240	82.42
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"May"	"5"	78.56	248	87.42
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Jun"	"6"	88.72	240	95.91
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Jul"	"7"	90.05	248	96.78
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Aug"	"8"	89.58	248	95.78
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Sep"	"9"	85.06	240	89.15
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Oct"	"10"	72.09	248	81.40
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Nov"	"11"	58.61	240	Missing
	"Rockingham County, NC"	"37157"	"2010"	"2010"	"Dec"	"12"	37.56	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2010"	"2010"			67.80	2920	93.11
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Jan"	"1"	41.65	248	Missing
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Feb"	"2"	54.57	224	Missing
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Mar"	"3"	58.69	248	Missing
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Apr"	"4"	73.27	240	84.45
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"May"	"5"	79.43	248	88.57
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Jun"	"6"	90.14	240	91.89
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Jul"	"7"	94.81	248	99.30
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Aug"	"8"	93.94	248	94.62
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Sep"	"9"	82.69	240	87.94
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Oct"	"10"	68.96	248	81.62
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Nov"	"11"	62.46	240	Missing
	"Rockingham County, NC"	"37157"	"2011"	"2011"	"Dec"	"12"	54.49	248	Missing
"Total"	"Rockingham County, NC"	"37157"	"2011"	"2011"			71.33	2920	92.57
"Total"	"Rockingham County, NC"	"37157"					67.48	96424	89.96
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Jan"	"1"	44.83	248	Missing
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Feb"	"2"	44.56	224	Missing
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Mar"	"3"	60.67	248	Missing
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Apr"	"4"	67.78	240	Missing
	"Rowan County, NC"	"37159"	"1979"	"1979"	"May"	"5"	74.98	248	83.24
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Jun"	"6"	79.84	240	86.26
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Jul"	"7"	82.30	248	89.52
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Aug"	"8"	85.60	248	92.44
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Sep"	"9"	77.16	240	86.77
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Oct"	"10"	67.57	248	82.19
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Nov"	"11"	60.74	240	Missing
	"Rowan County, NC"	"37159"	"1979"	"1979"	"Dec"	"12"	50.19	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1979"	"1979"			66.48	2920	88.82
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Jan"	"1"	47.44	248	Missing
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Feb"	"2"	45.15	232	Missing
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Mar"	"3"	54.38	248	Missing
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Apr"	"4"	67.42	240	81.69
	"Rowan County, NC"	"37159"	"1980"	"1980"	"May"	"5"	76.55	248	85.75
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Jun"	"6"	82.48	240	88.83
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Jul"	"7"	89.96	248	96.34
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Aug"	"8"	88.67	248	93.68
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Sep"	"9"	83.49	240	89.56
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Oct"	"10"	67.26	248	81.37
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Nov"	"11"	56.84	240	Missing
	"Rowan County, NC"	"37159"	"1980"	"1980"	"Dec"	"12"	49.30	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1980"	"1980"			67.48	2928	91.73
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Jan"	"1"	44.01	248	Missing
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Feb"	"2"	51.49	224	Missing
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Mar"	"3"	56.02	248	Missing
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Apr"	"4"	73.09	240	82.50
	"Rowan County, NC"	"37159"	"1981"	"1981"	"May"	"5"	75.28	248	84.19
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Jun"	"6"	88.84	240	92.25
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Jul"	"7"	88.04	248	94.83
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Aug"	"8"	84.51	248	89.23
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Sep"	"9"	79.20	240	84.55
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Oct"	"10"	68.31	248	86.41
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Nov"	"11"	60.03	240	Missing
	"Rowan County, NC"	"37159"	"1981"	"1981"	"Dec"	"12"	44.38	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1981"	"1981"			67.82	2920	89.88
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Jan"	"1"	41.67	248	Missing
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Feb"	"2"	51.26	224	Missing
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Mar"	"3"	61.09	248	80.15
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Apr"	"4"	63.90	240	Missing
	"Rowan County, NC"	"37159"	"1982"	"1982"	"May"	"5"	80.05	248	85.88
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Jun"	"6"	81.73	240	85.84
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Jul"	"7"	85.22	248	90.14
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Aug"	"8"	84.14	248	88.91
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Sep"	"9"	79.35	240	85.96
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Oct"	"10"	68.99	248	83.27
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Nov"	"11"	58.79	240	Missing
	"Rowan County, NC"	"37159"	"1982"	"1982"	"Dec"	"12"	53.84	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1982"	"1982"			67.60	2920	87.61
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Jan"	"1"	45.52	248	Missing
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Feb"	"2"	48.81	224	Missing
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Mar"	"3"	58.52	248	Missing
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Apr"	"4"	62.85	240	Missing
	"Rowan County, NC"	"37159"	"1983"	"1983"	"May"	"5"	73.78	248	82.16
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Jun"	"6"	81.20	240	86.44
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Jul"	"7"	88.90	248	93.58
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Aug"	"8"	88.64	248	94.67
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Sep"	"9"	79.73	240	90.53
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Oct"	"10"	69.83	248	82.43
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Nov"	"11"	59.15	240	Missing
	"Rowan County, NC"	"37159"	"1983"	"1983"	"Dec"	"12"	44.66	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1983"	"1983"			66.90	2920	91.26
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Jan"	"1"	45.06	248	Missing
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Feb"	"2"	53.27	232	Missing
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Mar"	"3"	56.68	248	Missing
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Apr"	"4"	63.63	240	83.03
	"Rowan County, NC"	"37159"	"1984"	"1984"	"May"	"5"	73.62	248	83.80
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Jun"	"6"	85.03	240	89.31
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Jul"	"7"	83.20	248	89.78
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Aug"	"8"	84.78	248	88.98
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Sep"	"9"	77.41	240	87.27
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Oct"	"10"	76.33	248	83.94
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Nov"	"11"	55.97	240	Missing
	"Rowan County, NC"	"37159"	"1984"	"1984"	"Dec"	"12"	55.96	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1984"	"1984"			67.62	2928	88.28
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Jan"	"1"	41.00	248	Missing
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Feb"	"2"	49.56	224	Missing
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Mar"	"3"	62.28	248	83.71
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Apr"	"4"	70.86	240	82.26
	"Rowan County, NC"	"37159"	"1985"	"1985"	"May"	"5"	76.96	248	84.55
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Jun"	"6"	83.89	240	89.31
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Jul"	"7"	85.20	248	90.27
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Aug"	"8"	82.93	248	87.82
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Sep"	"9"	79.70	240	89.72
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Oct"	"10"	71.98	248	83.57
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Nov"	"11"	66.78	240	Missing
	"Rowan County, NC"	"37159"	"1985"	"1985"	"Dec"	"12"	46.16	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1985"	"1985"			68.18	2920	87.99
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Jan"	"1"	46.54	248	Missing
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Feb"	"2"	53.38	224	Missing
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Mar"	"3"	60.56	248	78.96
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Apr"	"4"	71.45	240	83.16
	"Rowan County, NC"	"37159"	"1986"	"1986"	"May"	"5"	77.72	248	85.18
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Jun"	"6"	89.21	240	91.64
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Jul"	"7"	95.18	248	97.84
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Aug"	"8"	85.34	248	91.75
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Sep"	"9"	82.20	240	87.90
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Oct"	"10"	72.21	248	92.89
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Nov"	"11"	60.58	240	Missing
	"Rowan County, NC"	"37159"	"1986"	"1986"	"Dec"	"12"	48.67	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1986"	"1986"			70.33	2920	91.59
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Jan"	"1"	44.99	248	Missing
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Feb"	"2"	48.33	224	Missing
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Mar"	"3"	57.77	248	Missing
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Apr"	"4"	64.72	240	80.96
	"Rowan County, NC"	"37159"	"1987"	"1987"	"May"	"5"	78.75	248	85.02
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Jun"	"6"	85.22	240	88.09
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Jul"	"7"	89.12	248	93.78
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Aug"	"8"	87.82	248	93.09
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Sep"	"9"	79.95	240	85.89
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Oct"	"10"	65.16	248	Missing
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Nov"	"11"	61.34	240	Missing
	"Rowan County, NC"	"37159"	"1987"	"1987"	"Dec"	"12"	50.87	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1987"	"1987"			67.94	2920	90.00
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Jan"	"1"	41.00	248	Missing
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Feb"	"2"	50.00	232	Missing
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Mar"	"3"	60.04	248	Missing
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Apr"	"4"	67.85	240	Missing
	"Rowan County, NC"	"37159"	"1988"	"1988"	"May"	"5"	77.36	248	84.36
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Jun"	"6"	86.28	240	90.37
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Jul"	"7"	89.14	248	94.05
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Aug"	"8"	88.62	248	93.40
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Sep"	"9"	79.89	240	86.01
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Oct"	"10"	64.14	248	82.25
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Nov"	"11"	60.75	240	Missing
	"Rowan County, NC"	"37159"	"1988"	"1988"	"Dec"	"12"	49.05	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1988"	"1988"			67.88	2928	90.82
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Jan"	"1"	53.74	248	Missing
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Feb"	"2"	51.71	224	Missing
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Mar"	"3"	60.75	248	81.83
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Apr"	"4"	66.47	240	84.18
	"Rowan County, NC"	"37159"	"1989"	"1989"	"May"	"5"	73.58	248	87.41
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Jun"	"6"	83.88	240	88.18
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Jul"	"7"	85.03	248	91.58
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Aug"	"8"	84.00	248	90.37
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Sep"	"9"	77.16	240	88.18
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Oct"	"10"	69.47	248	81.71
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Nov"	"11"	58.79	240	Missing
	"Rowan County, NC"	"37159"	"1989"	"1989"	"Dec"	"12"	40.30	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1989"	"1989"			67.15	2920	89.10
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Jan"	"1"	53.53	248	Missing
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Feb"	"2"	57.12	224	Missing
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Mar"	"3"	60.73	248	Missing
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Apr"	"4"	67.10	240	83.05
	"Rowan County, NC"	"37159"	"1990"	"1990"	"May"	"5"	75.46	248	84.87
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Jun"	"6"	84.11	240	89.19
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Jul"	"7"	87.21	248	91.23
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Aug"	"8"	86.10	248	90.48
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Sep"	"9"	82.02	240	88.48
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Oct"	"10"	71.32	248	84.52
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Nov"	"11"	61.85	240	Missing
	"Rowan County, NC"	"37159"	"1990"	"1990"	"Dec"	"12"	54.66	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1990"	"1990"			70.17	2920	89.28
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Jan"	"1"	49.39	248	Missing
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Feb"	"2"	53.40	224	Missing
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Mar"	"3"	60.09	248	Missing
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Apr"	"4"	69.71	240	85.99
	"Rowan County, NC"	"37159"	"1991"	"1991"	"May"	"5"	79.25	248	88.80
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Jun"	"6"	82.62	240	88.92
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Jul"	"7"	87.46	248	93.49
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Aug"	"8"	84.12	248	90.81
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Sep"	"9"	79.73	240	89.84
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Oct"	"10"	71.37	248	82.64
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Nov"	"11"	57.55	240	Missing
	"Rowan County, NC"	"37159"	"1991"	"1991"	"Dec"	"12"	52.93	248	Missing
"Total"	"Rowan County, NC"	"37159"	"1991"	"1991"			69.06	2920	90.54
	"Rowan County, NC"	"37159"	"1992"	"1992"	"Jan"	"1"	50.26	248	Missing
	"Rowan County, NC"	"37159"	"1992"	"1992"	"Feb"	"2"	54.58	232	Missing
	"Rowan County, NC"	"37159"	"1992"	"1992"	"Mar"	"3"	58.12	248	Missing
	"Rowan County, NC"	"37159"	"1992"	"1992"	"Apr"	"4"	67.07	240	81.91
	"Rowan County, NC"	"37159"	"1992"	"1992"	"May"	"5"	72.08	248	82.75
	"Rowan County, NC"	"37159"	"1992"	"1992"	"Jun"	"6"	79.35	240	87.01
	"Rowan County, NC"	"37159"	"1992"	"1992"	"Jul"	"7"	88.30	248	92.78
	"Rowan County, NC"	"37159"	"1992"	"1992"	"Aug"	"8"	83.19	248	88.17
