"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Daily Max Heat Index (F)
	"Alamance County, NC"	"37001"	"1979"	"1979"	89.15
	"Alamance County, NC"	"37001"	"1980"	"1980"	91.20
	"Alamance County, NC"	"37001"	"1981"	"1981"	89.81
	"Alamance County, NC"	"37001"	"1982"	"1982"	87.62
	"Alamance County, NC"	"37001"	"1983"	"1983"	91.48
	"Alamance County, NC"	"37001"	"1984"	"1984"	88.59
	"Alamance County, NC"	"37001"	"1985"	"1985"	87.90
	"Alamance County, NC"	"37001"	"1986"	"1986"	90.83
	"Alamance County, NC"	"37001"	"1987"	"1987"	90.28
	"Alamance County, NC"	"37001"	"1988"	"1988"	90.92
	"Alamance County, NC"	"37001"	"1989"	"1989"	89.29
	"Alamance County, NC"	"37001"	"1990"	"1990"	89.15
	"Alamance County, NC"	"37001"	"1991"	"1991"	90.35
	"Alamance County, NC"	"37001"	"1992"	"1992"	88.88
	"Alamance County, NC"	"37001"	"1993"	"1993"	91.01
	"Alamance County, NC"	"37001"	"1994"	"1994"	89.03
	"Alamance County, NC"	"37001"	"1995"	"1995"	90.32
	"Alamance County, NC"	"37001"	"1996"	"1996"	88.91
	"Alamance County, NC"	"37001"	"1997"	"1997"	89.74
	"Alamance County, NC"	"37001"	"1998"	"1998"	90.81
	"Alamance County, NC"	"37001"	"1999"	"1999"	91.65
	"Alamance County, NC"	"37001"	"2000"	"2000"	89.46
	"Alamance County, NC"	"37001"	"2001"	"2001"	87.81
	"Alamance County, NC"	"37001"	"2002"	"2002"	90.85
	"Alamance County, NC"	"37001"	"2003"	"2003"	90.19
	"Alamance County, NC"	"37001"	"2004"	"2004"	87.97
	"Alamance County, NC"	"37001"	"2005"	"2005"	91.11
	"Alamance County, NC"	"37001"	"2006"	"2006"	90.04
	"Alamance County, NC"	"37001"	"2007"	"2007"	90.38
	"Alamance County, NC"	"37001"	"2008"	"2008"	90.70
	"Alamance County, NC"	"37001"	"2009"	"2009"	89.13
	"Alamance County, NC"	"37001"	"2010"	"2010"	93.03
	"Alamance County, NC"	"37001"	"2011"	"2011"	92.70
"Total"	"Alamance County, NC"	"37001"			90.08
	"Alexander County, NC"	"37003"	"1979"	"1979"	87.80
	"Alexander County, NC"	"37003"	"1980"	"1980"	90.29
	"Alexander County, NC"	"37003"	"1981"	"1981"	88.41
	"Alexander County, NC"	"37003"	"1982"	"1982"	86.23
	"Alexander County, NC"	"37003"	"1983"	"1983"	90.12
	"Alexander County, NC"	"37003"	"1984"	"1984"	87.22
	"Alexander County, NC"	"37003"	"1985"	"1985"	87.71
	"Alexander County, NC"	"37003"	"1986"	"1986"	89.68
	"Alexander County, NC"	"37003"	"1987"	"1987"	88.45
	"Alexander County, NC"	"37003"	"1988"	"1988"	89.44
	"Alexander County, NC"	"37003"	"1989"	"1989"	87.99
	"Alexander County, NC"	"37003"	"1990"	"1990"	87.89
	"Alexander County, NC"	"37003"	"1991"	"1991"	88.90
	"Alexander County, NC"	"37003"	"1992"	"1992"	87.34
	"Alexander County, NC"	"37003"	"1993"	"1993"	89.55
	"Alexander County, NC"	"37003"	"1994"	"1994"	87.16
	"Alexander County, NC"	"37003"	"1995"	"1995"	89.90
	"Alexander County, NC"	"37003"	"1996"	"1996"	87.59
	"Alexander County, NC"	"37003"	"1997"	"1997"	88.28
	"Alexander County, NC"	"37003"	"1998"	"1998"	89.32
	"Alexander County, NC"	"37003"	"1999"	"1999"	89.66
	"Alexander County, NC"	"37003"	"2000"	"2000"	87.88
	"Alexander County, NC"	"37003"	"2001"	"2001"	87.28
	"Alexander County, NC"	"37003"	"2002"	"2002"	88.96
	"Alexander County, NC"	"37003"	"2003"	"2003"	88.18
	"Alexander County, NC"	"37003"	"2004"	"2004"	86.55
	"Alexander County, NC"	"37003"	"2005"	"2005"	89.81
	"Alexander County, NC"	"37003"	"2006"	"2006"	89.17
	"Alexander County, NC"	"37003"	"2007"	"2007"	89.41
	"Alexander County, NC"	"37003"	"2008"	"2008"	89.25
	"Alexander County, NC"	"37003"	"2009"	"2009"	87.65
	"Alexander County, NC"	"37003"	"2010"	"2010"	91.35
	"Alexander County, NC"	"37003"	"2011"	"2011"	90.73
"Total"	"Alexander County, NC"	"37003"			88.74
	"Alleghany County, NC"	"37005"	"1979"	"1979"	84.90
	"Alleghany County, NC"	"37005"	"1980"	"1980"	85.59
	"Alleghany County, NC"	"37005"	"1981"	"1981"	84.78
	"Alleghany County, NC"	"37005"	"1982"	"1982"	83.53
	"Alleghany County, NC"	"37005"	"1983"	"1983"	85.40
	"Alleghany County, NC"	"37005"	"1984"	"1984"	83.53
	"Alleghany County, NC"	"37005"	"1985"	"1985"	83.19
	"Alleghany County, NC"	"37005"	"1986"	"1986"	84.24
	"Alleghany County, NC"	"37005"	"1987"	"1987"	84.30
	"Alleghany County, NC"	"37005"	"1988"	"1988"	85.37
	"Alleghany County, NC"	"37005"	"1989"	"1989"	84.06
	"Alleghany County, NC"	"37005"	"1990"	"1990"	84.33
	"Alleghany County, NC"	"37005"	"1991"	"1991"	84.40
	"Alleghany County, NC"	"37005"	"1992"	"1992"	84.29
	"Alleghany County, NC"	"37005"	"1993"	"1993"	85.03
	"Alleghany County, NC"	"37005"	"1994"	"1994"	83.02
	"Alleghany County, NC"	"37005"	"1995"	"1995"	85.69
	"Alleghany County, NC"	"37005"	"1996"	"1996"	84.20
	"Alleghany County, NC"	"37005"	"1997"	"1997"	84.80
	"Alleghany County, NC"	"37005"	"1998"	"1998"	84.46
	"Alleghany County, NC"	"37005"	"1999"	"1999"	85.31
	"Alleghany County, NC"	"37005"	"2000"	"2000"	83.85
	"Alleghany County, NC"	"37005"	"2001"	"2001"	83.66
	"Alleghany County, NC"	"37005"	"2002"	"2002"	84.36
	"Alleghany County, NC"	"37005"	"2003"	"2003"	84.38
	"Alleghany County, NC"	"37005"	"2004"	"2004"	83.20
	"Alleghany County, NC"	"37005"	"2005"	"2005"	85.15
	"Alleghany County, NC"	"37005"	"2006"	"2006"	84.47
	"Alleghany County, NC"	"37005"	"2007"	"2007"	85.28
	"Alleghany County, NC"	"37005"	"2008"	"2008"	83.89
	"Alleghany County, NC"	"37005"	"2009"	"2009"	83.29
	"Alleghany County, NC"	"37005"	"2010"	"2010"	85.45
	"Alleghany County, NC"	"37005"	"2011"	"2011"	85.90
"Total"	"Alleghany County, NC"	"37005"			84.72
	"Anson County, NC"	"37007"	"1979"	"1979"	90.81
	"Anson County, NC"	"37007"	"1980"	"1980"	93.25
	"Anson County, NC"	"37007"	"1981"	"1981"	91.77
	"Anson County, NC"	"37007"	"1982"	"1982"	89.63
	"Anson County, NC"	"37007"	"1983"	"1983"	92.90
	"Anson County, NC"	"37007"	"1984"	"1984"	90.12
	"Anson County, NC"	"37007"	"1985"	"1985"	89.50
	"Anson County, NC"	"37007"	"1986"	"1986"	93.12
	"Anson County, NC"	"37007"	"1987"	"1987"	92.33
	"Anson County, NC"	"37007"	"1988"	"1988"	92.49
	"Anson County, NC"	"37007"	"1989"	"1989"	90.66
	"Anson County, NC"	"37007"	"1990"	"1990"	91.47
	"Anson County, NC"	"37007"	"1991"	"1991"	92.48
	"Anson County, NC"	"37007"	"1992"	"1992"	90.59
	"Anson County, NC"	"37007"	"1993"	"1993"	92.80
	"Anson County, NC"	"37007"	"1994"	"1994"	90.51
	"Anson County, NC"	"37007"	"1995"	"1995"	91.85
	"Anson County, NC"	"37007"	"1996"	"1996"	90.86
	"Anson County, NC"	"37007"	"1997"	"1997"	90.89
	"Anson County, NC"	"37007"	"1998"	"1998"	93.84
	"Anson County, NC"	"37007"	"1999"	"1999"	92.70
	"Anson County, NC"	"37007"	"2000"	"2000"	91.52
	"Anson County, NC"	"37007"	"2001"	"2001"	89.79
	"Anson County, NC"	"37007"	"2002"	"2002"	92.75
	"Anson County, NC"	"37007"	"2003"	"2003"	91.99
	"Anson County, NC"	"37007"	"2004"	"2004"	89.91
	"Anson County, NC"	"37007"	"2005"	"2005"	93.40
	"Anson County, NC"	"37007"	"2006"	"2006"	92.00
	"Anson County, NC"	"37007"	"2007"	"2007"	92.30
	"Anson County, NC"	"37007"	"2008"	"2008"	92.40
	"Anson County, NC"	"37007"	"2009"	"2009"	92.64
	"Anson County, NC"	"37007"	"2010"	"2010"	94.95
	"Anson County, NC"	"37007"	"2011"	"2011"	94.40
"Total"	"Anson County, NC"	"37007"			91.95
	"Ashe County, NC"	"37009"	"1979"	"1979"	84.43
	"Ashe County, NC"	"37009"	"1980"	"1980"	84.84
	"Ashe County, NC"	"37009"	"1981"	"1981"	83.77
	"Ashe County, NC"	"37009"	"1982"	"1982"	82.70
	"Ashe County, NC"	"37009"	"1983"	"1983"	86.27
	"Ashe County, NC"	"37009"	"1984"	"1984"	84.70
	"Ashe County, NC"	"37009"	"1985"	"1985"	82.28
	"Ashe County, NC"	"37009"	"1986"	"1986"	83.91
	"Ashe County, NC"	"37009"	"1987"	"1987"	83.43
	"Ashe County, NC"	"37009"	"1988"	"1988"	84.14
	"Ashe County, NC"	"37009"	"1989"	"1989"	83.65
	"Ashe County, NC"	"37009"	"1990"	"1990"	83.82
	"Ashe County, NC"	"37009"	"1991"	"1991"	83.45
	"Ashe County, NC"	"37009"	"1992"	"1992"	82.93
	"Ashe County, NC"	"37009"	"1993"	"1993"	83.81
	"Ashe County, NC"	"37009"	"1994"	"1994"	82.70
	"Ashe County, NC"	"37009"	"1995"	"1995"	85.59
	"Ashe County, NC"	"37009"	"1996"	"1996"	83.74
	"Ashe County, NC"	"37009"	"1997"	"1997"	85.54
	"Ashe County, NC"	"37009"	"1998"	"1998"	83.93
	"Ashe County, NC"	"37009"	"1999"	"1999"	85.09
	"Ashe County, NC"	"37009"	"2000"	"2000"	83.52
	"Ashe County, NC"	"37009"	"2001"	"2001"	83.98
	"Ashe County, NC"	"37009"	"2002"	"2002"	83.21
	"Ashe County, NC"	"37009"	"2003"	"2003"	84.22
	"Ashe County, NC"	"37009"	"2004"	"2004"	82.80
	"Ashe County, NC"	"37009"	"2005"	"2005"	84.47
	"Ashe County, NC"	"37009"	"2006"	"2006"	84.04
	"Ashe County, NC"	"37009"	"2007"	"2007"	84.18
	"Ashe County, NC"	"37009"	"2008"	"2008"	83.29
	"Ashe County, NC"	"37009"	"2009"	"2009"	83.01
	"Ashe County, NC"	"37009"	"2010"	"2010"	84.98
	"Ashe County, NC"	"37009"	"2011"	"2011"	84.93
"Total"	"Ashe County, NC"	"37009"			84.27
	"Avery County, NC"	"37011"	"1979"	"1979"	82.90
	"Avery County, NC"	"37011"	"1980"	"1980"	84.18
	"Avery County, NC"	"37011"	"1981"	"1981"	83.55
	"Avery County, NC"	"37011"	"1982"	"1982"	Missing
	"Avery County, NC"	"37011"	"1983"	"1983"	85.47
	"Avery County, NC"	"37011"	"1984"	"1984"	Missing
	"Avery County, NC"	"37011"	"1985"	"1985"	Missing
	"Avery County, NC"	"37011"	"1986"	"1986"	83.20
	"Avery County, NC"	"37011"	"1987"	"1987"	82.65
	"Avery County, NC"	"37011"	"1988"	"1988"	83.49
	"Avery County, NC"	"37011"	"1989"	"1989"	82.90
	"Avery County, NC"	"37011"	"1990"	"1990"	82.60
	"Avery County, NC"	"37011"	"1991"	"1991"	Missing
	"Avery County, NC"	"37011"	"1992"	"1992"	Missing
	"Avery County, NC"	"37011"	"1993"	"1993"	83.36
	"Avery County, NC"	"37011"	"1994"	"1994"	Missing
	"Avery County, NC"	"37011"	"1995"	"1995"	84.58
	"Avery County, NC"	"37011"	"1996"	"1996"	83.50
	"Avery County, NC"	"37011"	"1997"	"1997"	84.98
	"Avery County, NC"	"37011"	"1998"	"1998"	84.30
	"Avery County, NC"	"37011"	"1999"	"1999"	85.20
	"Avery County, NC"	"37011"	"2000"	"2000"	83.13
	"Avery County, NC"	"37011"	"2001"	"2001"	82.70
	"Avery County, NC"	"37011"	"2002"	"2002"	82.73
	"Avery County, NC"	"37011"	"2003"	"2003"	Missing
	"Avery County, NC"	"37011"	"2004"	"2004"	Missing
	"Avery County, NC"	"37011"	"2005"	"2005"	84.57
	"Avery County, NC"	"37011"	"2006"	"2006"	84.09
	"Avery County, NC"	"37011"	"2007"	"2007"	83.74
	"Avery County, NC"	"37011"	"2008"	"2008"	82.70
	"Avery County, NC"	"37011"	"2009"	"2009"	83.30
	"Avery County, NC"	"37011"	"2010"	"2010"	84.42
	"Avery County, NC"	"37011"	"2011"	"2011"	83.86
"Total"	"Avery County, NC"	"37011"			83.84
	"Beaufort County, NC"	"37013"	"1979"	"1979"	91.09
	"Beaufort County, NC"	"37013"	"1980"	"1980"	92.19
	"Beaufort County, NC"	"37013"	"1981"	"1981"	91.61
	"Beaufort County, NC"	"37013"	"1982"	"1982"	89.04
	"Beaufort County, NC"	"37013"	"1983"	"1983"	92.49
	"Beaufort County, NC"	"37013"	"1984"	"1984"	90.10
	"Beaufort County, NC"	"37013"	"1985"	"1985"	89.55
	"Beaufort County, NC"	"37013"	"1986"	"1986"	92.27
	"Beaufort County, NC"	"37013"	"1987"	"1987"	92.86
	"Beaufort County, NC"	"37013"	"1988"	"1988"	92.32
	"Beaufort County, NC"	"37013"	"1989"	"1989"	91.29
	"Beaufort County, NC"	"37013"	"1990"	"1990"	90.76
	"Beaufort County, NC"	"37013"	"1991"	"1991"	92.20
	"Beaufort County, NC"	"37013"	"1992"	"1992"	90.82
	"Beaufort County, NC"	"37013"	"1993"	"1993"	92.74
	"Beaufort County, NC"	"37013"	"1994"	"1994"	90.52
	"Beaufort County, NC"	"37013"	"1995"	"1995"	91.23
	"Beaufort County, NC"	"37013"	"1996"	"1996"	90.50
	"Beaufort County, NC"	"37013"	"1997"	"1997"	90.51
	"Beaufort County, NC"	"37013"	"1998"	"1998"	93.26
	"Beaufort County, NC"	"37013"	"1999"	"1999"	93.11
	"Beaufort County, NC"	"37013"	"2000"	"2000"	90.98
	"Beaufort County, NC"	"37013"	"2001"	"2001"	88.63
	"Beaufort County, NC"	"37013"	"2002"	"2002"	91.69
	"Beaufort County, NC"	"37013"	"2003"	"2003"	92.29
	"Beaufort County, NC"	"37013"	"2004"	"2004"	89.89
	"Beaufort County, NC"	"37013"	"2005"	"2005"	93.57
	"Beaufort County, NC"	"37013"	"2006"	"2006"	91.99
	"Beaufort County, NC"	"37013"	"2007"	"2007"	91.92
	"Beaufort County, NC"	"37013"	"2008"	"2008"	92.04
	"Beaufort County, NC"	"37013"	"2009"	"2009"	91.52
	"Beaufort County, NC"	"37013"	"2010"	"2010"	94.84
	"Beaufort County, NC"	"37013"	"2011"	"2011"	94.15
"Total"	"Beaufort County, NC"	"37013"			91.66
	"Bertie County, NC"	"37015"	"1979"	"1979"	91.30
	"Bertie County, NC"	"37015"	"1980"	"1980"	92.29
	"Bertie County, NC"	"37015"	"1981"	"1981"	91.23
	"Bertie County, NC"	"37015"	"1982"	"1982"	89.20
	"Bertie County, NC"	"37015"	"1983"	"1983"	92.52
	"Bertie County, NC"	"37015"	"1984"	"1984"	90.15
	"Bertie County, NC"	"37015"	"1985"	"1985"	89.53
	"Bertie County, NC"	"37015"	"1986"	"1986"	92.24
	"Bertie County, NC"	"37015"	"1987"	"1987"	93.04
	"Bertie County, NC"	"37015"	"1988"	"1988"	92.88
	"Bertie County, NC"	"37015"	"1989"	"1989"	91.49
	"Bertie County, NC"	"37015"	"1990"	"1990"	90.69
	"Bertie County, NC"	"37015"	"1991"	"1991"	92.57
	"Bertie County, NC"	"37015"	"1992"	"1992"	90.53
	"Bertie County, NC"	"37015"	"1993"	"1993"	92.77
	"Bertie County, NC"	"37015"	"1994"	"1994"	90.76
	"Bertie County, NC"	"37015"	"1995"	"1995"	91.43
	"Bertie County, NC"	"37015"	"1996"	"1996"	90.65
	"Bertie County, NC"	"37015"	"1997"	"1997"	90.71
	"Bertie County, NC"	"37015"	"1998"	"1998"	92.81
	"Bertie County, NC"	"37015"	"1999"	"1999"	93.84
	"Bertie County, NC"	"37015"	"2000"	"2000"	91.19
	"Bertie County, NC"	"37015"	"2001"	"2001"	88.80
	"Bertie County, NC"	"37015"	"2002"	"2002"	91.92
	"Bertie County, NC"	"37015"	"2003"	"2003"	92.57
	"Bertie County, NC"	"37015"	"2004"	"2004"	89.66
	"Bertie County, NC"	"37015"	"2005"	"2005"	93.61
	"Bertie County, NC"	"37015"	"2006"	"2006"	92.67
	"Bertie County, NC"	"37015"	"2007"	"2007"	92.24
	"Bertie County, NC"	"37015"	"2008"	"2008"	92.01
	"Bertie County, NC"	"37015"	"2009"	"2009"	91.13
	"Bertie County, NC"	"37015"	"2010"	"2010"	94.75
	"Bertie County, NC"	"37015"	"2011"	"2011"	94.11
"Total"	"Bertie County, NC"	"37015"			91.76
	"Bladen County, NC"	"37017"	"1979"	"1979"	91.62
	"Bladen County, NC"	"37017"	"1980"	"1980"	93.11
	"Bladen County, NC"	"37017"	"1981"	"1981"	92.57
	"Bladen County, NC"	"37017"	"1982"	"1982"	89.78
	"Bladen County, NC"	"37017"	"1983"	"1983"	93.51
	"Bladen County, NC"	"37017"	"1984"	"1984"	90.44
	"Bladen County, NC"	"37017"	"1985"	"1985"	89.99
	"Bladen County, NC"	"37017"	"1986"	"1986"	92.89
	"Bladen County, NC"	"37017"	"1987"	"1987"	92.74
	"Bladen County, NC"	"37017"	"1988"	"1988"	92.52
	"Bladen County, NC"	"37017"	"1989"	"1989"	91.45
	"Bladen County, NC"	"37017"	"1990"	"1990"	91.68
	"Bladen County, NC"	"37017"	"1991"	"1991"	92.42
	"Bladen County, NC"	"37017"	"1992"	"1992"	91.27
	"Bladen County, NC"	"37017"	"1993"	"1993"	93.59
	"Bladen County, NC"	"37017"	"1994"	"1994"	90.74
	"Bladen County, NC"	"37017"	"1995"	"1995"	91.86
	"Bladen County, NC"	"37017"	"1996"	"1996"	91.73
	"Bladen County, NC"	"37017"	"1997"	"1997"	91.42
	"Bladen County, NC"	"37017"	"1998"	"1998"	94.72
	"Bladen County, NC"	"37017"	"1999"	"1999"	92.76
	"Bladen County, NC"	"37017"	"2000"	"2000"	91.92
	"Bladen County, NC"	"37017"	"2001"	"2001"	89.49
	"Bladen County, NC"	"37017"	"2002"	"2002"	92.46
	"Bladen County, NC"	"37017"	"2003"	"2003"	92.46
	"Bladen County, NC"	"37017"	"2004"	"2004"	90.59
	"Bladen County, NC"	"37017"	"2005"	"2005"	93.97
	"Bladen County, NC"	"37017"	"2006"	"2006"	92.57
	"Bladen County, NC"	"37017"	"2007"	"2007"	92.89
	"Bladen County, NC"	"37017"	"2008"	"2008"	93.03
	"Bladen County, NC"	"37017"	"2009"	"2009"	93.29
	"Bladen County, NC"	"37017"	"2010"	"2010"	95.89
	"Bladen County, NC"	"37017"	"2011"	"2011"	95.13
"Total"	"Bladen County, NC"	"37017"			92.35
	"Brunswick County, NC"	"37019"	"1979"	"1979"	91.28
	"Brunswick County, NC"	"37019"	"1980"	"1980"	92.55
	"Brunswick County, NC"	"37019"	"1981"	"1981"	91.88
	"Brunswick County, NC"	"37019"	"1982"	"1982"	89.25
	"Brunswick County, NC"	"37019"	"1983"	"1983"	92.69
	"Brunswick County, NC"	"37019"	"1984"	"1984"	89.78
	"Brunswick County, NC"	"37019"	"1985"	"1985"	89.58
	"Brunswick County, NC"	"37019"	"1986"	"1986"	92.62
	"Brunswick County, NC"	"37019"	"1987"	"1987"	92.01
	"Brunswick County, NC"	"37019"	"1988"	"1988"	91.25
	"Brunswick County, NC"	"37019"	"1989"	"1989"	91.00
	"Brunswick County, NC"	"37019"	"1990"	"1990"	91.14
	"Brunswick County, NC"	"37019"	"1991"	"1991"	91.91
	"Brunswick County, NC"	"37019"	"1992"	"1992"	90.72
	"Brunswick County, NC"	"37019"	"1993"	"1993"	93.29
